EntityID,ModelType,StartingResources,GrowthRate,Efficiency,InnovationFactor,MarketAdaptability,CompetitivePressure,SurvivalTime,ShocksExperienced,FinalResourceBalance,InvestmentReturn,PolicyImpact,RollingVolatility,BaseRiskExposure,WeightedRiskExposure,SustainabilityScore,ReinforcementSignal,RiskManagementScore,AdaptationIndex,ResourceVolatilityIndex,RelativeAdaptationIndex
IGM_01045,IGM,24515,0.0982,0.5106,0.8242,0.5149,0.9025,18,0,0,28.12,0.0,1.9849,0.048,0.1434,0.046,-0.0974,9.1904,0.4244,1.0,1.1263
IGM_01046,IGM,28372,0.1115,0.508,0.3175,0.5671,1.0496,18,0,0,0.0,1111.16,1.9644,0.0548,0.1626,0.0457,-0.1169,9.1447,0.1801,1.0,0.478
IGM_01047,IGM,24553,0.0663,0.4534,0.5998,0.9948,0.7026,14,0,0,0.0,-261.08,2.0028,0.0362,0.1088,0.0317,-0.0771,6.348,0.5967,1.0,1.5836
IGM_01048,IGM,20278,0.0616,0.5324,0.1279,0.8963,1.386,18,0,0,784.73,-0.71,1.9087,0.0288,0.0839,0.0479,-0.0359,9.5824,0.1146,1.0,0.3041
IGM_01049,IGM,22024,0.0756,0.5738,0.4856,0.5684,0.6383,21,0,0,35.04,252.36,1.9626,0.0322,0.0954,0.0602,-0.0352,12.0497,0.276,1.0,0.7325
IGM_01050,IGM,22292,0.0746,0.4211,0.3987,0.7467,1.4728,13,0,0,0.0,0.46,2.0107,0.0432,0.13,0.0274,-0.1027,5.4739,0.2977,1.0,0.7901
IGM_01051,IGM,28750,0.081,0.3636,0.9795,0.8398,1.0102,11,0,0,10.94,-445.9,1.951,0.0515,0.1521,0.02,-0.1321,3.9993,0.8226,1.0,2.1832
IGM_01052,IGM,28011,0.1155,0.3325,0.716,0.6693,0.6806,11,0,0,0.45,0.0,2.0067,0.0771,0.2318,0.0183,-0.2135,3.658,0.4792,1.0,1.2718
IGM_01053,IGM,21159,0.1189,0.3106,0.8497,0.9417,0.8126,10,0,0,0.0,-706.37,2.0042,0.082,0.2462,0.0155,-0.2307,3.1064,0.8002,1.0,2.1237
IGM_01054,IGM,24774,0.1021,0.404,0.687,0.7746,1.3651,13,0,0,0.13,0.0,2.003,0.0609,0.1828,0.0263,-0.1565,5.2525,0.5321,1.0,1.4122
IGM_01055,IGM,26019,0.1009,0.5483,0.718,0.9878,1.1342,21,0,0,65.17,0.0,2.0737,0.0456,0.1401,0.0576,-0.0825,11.5133,0.7092,1.0,1.8822
IGM_01056,IGM,29555,0.1065,0.4994,0.8747,0.6865,1.3768,18,0,0,0.0,-0.16,2.0602,0.0533,0.1631,0.0449,-0.1182,8.9893,0.6005,1.0,1.5937
IGM_01057,IGM,21000,0.1171,0.5123,0.034,0.8522,0.9878,19,0,0,69.73,6.36,2.0275,0.0571,0.1729,0.0487,-0.1242,9.7332,0.029,1.0,0.077
IGM_01058,IGM,24106,0.0507,0.5847,0.7829,0.8735,1.2412,22,0,0,0.0,-0.18,2.0686,0.0211,0.0646,0.0643,-0.0003,12.8638,0.6838,1.0,1.8148
IGM_01059,IGM,25456,0.0937,0.3065,0.9973,0.5726,0.6443,10,0,0,0.0,-7.45,2.007,0.065,0.1955,0.0153,-0.1802,3.0654,0.5711,1.0,1.5157
IGM_01060,IGM,25567,0.0533,0.4439,0.605,0.767,0.7851,14,0,0,38.76,1150.71,1.9279,0.0296,0.0868,0.0311,-0.0557,6.2142,0.464,1.0,1.2314
IGM_01061,IGM,21003,0.1087,0.5949,0.0628,0.7147,0.7606,25,0,0,375.86,83.56,1.9703,0.044,0.1308,0.0744,-0.0564,14.8737,0.0449,1.0,0.1192
IGM_01062,IGM,24999,0.0598,0.5957,0.0357,0.9269,0.7,23,0,0,0.43,-312.44,2.053,0.0242,0.0738,0.0685,-0.0053,13.7013,0.0331,1.0,0.0878
IGM_01063,IGM,27369,0.1184,0.5814,0.1179,0.8306,1.2189,25,0,0,0.54,0.0,2.0974,0.0496,0.1535,0.0727,-0.0809,14.5352,0.098,1.0,0.2601
IGM_01064,IGM,29412,0.0996,0.3826,0.0509,0.5201,1.2886,13,0,0,1310.92,0.0,1.9978,0.0615,0.1844,0.0249,-0.1595,4.9742,0.0264,1.0,0.0701
IGM_01065,IGM,25631,0.0973,0.3196,0.0915,0.5082,0.8269,10,0,0,0.0,-1.63,1.9551,0.0662,0.1957,0.016,-0.1797,3.1958,0.0465,1.0,0.1234
IGM_01066,IGM,29305,0.118,0.3591,0.6494,0.5647,1.2355,12,0,0,0.0,84.05,1.9969,0.0756,0.2266,0.0215,-0.205,4.3089,0.3667,1.0,0.9732
IGM_01067,IGM,20012,0.1111,0.5166,0.4008,0.9101,1.1887,18,0,0,0.0,1.07,1.9788,0.0537,0.16,0.0465,-0.1135,9.2996,0.3648,1.0,0.9682
IGM_01068,IGM,23492,0.1166,0.5896,0.7611,0.5502,0.9348,25,0,0,1.16,-39.37,2.0567,0.0478,0.1462,0.0737,-0.0725,14.741,0.4187,1.0,1.1112
IGM_01069,IGM,26581,0.0761,0.4425,0.2329,0.5113,0.7582,14,0,0,0.0,-31.16,2.0083,0.0424,0.1277,0.031,-0.0967,6.1943,0.1191,1.0,0.3161
IGM_01070,IGM,26862,0.0958,0.4982,0.5385,0.5045,1.1007,18,0,0,0.85,0.19,2.0698,0.0481,0.1475,0.0448,-0.1027,8.9678,0.2717,1.0,0.7211
IGM_01071,IGM,24891,0.0617,0.5687,0.9513,0.655,0.5034,21,0,0,256.54,8.58,2.0153,0.0266,0.0803,0.0597,-0.0206,11.9431,0.6231,1.0,1.6537
IGM_01072,IGM,27688,0.0806,0.5247,0.9387,0.8173,1.3128,19,0,0,578.77,-143.3,1.9965,0.0383,0.1147,0.0498,-0.0649,9.9689,0.7672,1.0,2.0361
IGM_01073,IGM,29378,0.0713,0.5632,0.7721,0.6688,1.0238,21,0,0,1.06,30.36,2.0334,0.0311,0.0944,0.0591,-0.0353,11.8272,0.5163,1.0,1.3702
IGM_01074,IGM,22596,0.0772,0.5391,0.261,0.7775,1.1315,19,0,0,3.47,73.27,1.9651,0.0356,0.1055,0.0512,-0.0543,10.2431,0.2029,1.0,0.5385
IGM_01075,IGM,26474,0.1033,0.5223,0.32,0.619,0.5384,19,0,0,0.0,24.98,2.0327,0.0493,0.1496,0.0496,-0.1,9.9232,0.1981,1.0,0.5258
IGM_01076,IGM,23529,0.0546,0.4659,0.7897,0.9017,1.3175,15,0,0,0.19,0.0,2.064,0.0291,0.0893,0.0349,-0.0544,6.9878,0.7121,1.0,1.8899
IGM_01077,IGM,20068,0.0937,0.5047,0.687,0.6248,0.9687,17,0,0,0.0,0.0,1.9592,0.0464,0.1374,0.0429,-0.0945,8.5793,0.4293,1.0,1.1394
IGM_01078,IGM,25139,0.1179,0.586,0.5998,0.8222,1.1142,25,0,0,12.93,-5.99,2.0004,0.0488,0.1464,0.0732,-0.0732,14.6498,0.4932,1.0,1.3089
IGM_01079,IGM,29473,0.1062,0.414,0.8468,0.6655,0.7977,14,0,0,0.0,-1429.4,2.1067,0.0622,0.1933,0.029,-0.1644,5.7964,0.5635,1.0,1.4955
IGM_01080,IGM,21666,0.0901,0.3206,0.8834,0.6121,0.7668,10,0,0,0.4,0.0,1.9573,0.0612,0.1809,0.016,-0.1649,3.2064,0.5407,1.0,1.435
IGM_01081,IGM,25636,0.0598,0.4293,0.9982,0.544,1.4866,14,0,0,0.0,188.2,2.0441,0.0341,0.1039,0.0301,-0.0738,6.0108,0.543,1.0,1.4411
IGM_01082,IGM,26531,0.1073,0.5096,0.0842,0.7703,1.0306,18,0,0,232.22,0.0,1.9553,0.0526,0.1555,0.0459,-0.1096,9.1727,0.0649,1.0,0.1722
IGM_01083,IGM,21460,0.058,0.3663,0.6061,0.851,1.1132,11,0,0,0.0,55.29,1.9537,0.0367,0.1085,0.0201,-0.0884,4.0297,0.5158,1.0,1.3689
IGM_01084,IGM,27125,0.113,0.5708,0.445,0.6771,1.2503,24,0,0,17.22,-3.29,2.0556,0.0485,0.1482,0.0685,-0.0797,13.7001,0.3013,1.0,0.7996
IGM_01085,IGM,29459,0.0531,0.4743,0.7484,0.9906,1.2322,15,0,0,0.0,-42.37,1.9976,0.0279,0.0837,0.0356,-0.0481,7.1139,0.7413,1.0,1.9674
IGM_01086,IGM,21920,0.1041,0.5597,0.978,0.7101,1.1456,22,0,0,114.33,-3.61,2.0519,0.0458,0.1399,0.0616,-0.0784,12.314,0.6944,1.0,1.8429
IGM_01087,IGM,22814,0.0608,0.582,0.5875,0.7297,0.9446,22,0,0,0.0,0.2,2.0414,0.0254,0.0773,0.064,-0.0133,12.8049,0.4287,1.0,1.1378
IGM_01088,IGM,28151,0.0643,0.5845,0.5909,0.7935,0.8458,22,0,0,0.0,30.89,2.0472,0.0267,0.0815,0.0643,-0.0172,12.8583,0.4689,1.0,1.2444
IGM_01089,IGM,21657,0.0857,0.4771,0.8428,0.6089,0.8214,16,0,0,0.0,1.57,2.0237,0.0448,0.1356,0.0382,-0.0974,7.6334,0.5132,1.0,1.362
IGM_01090,IGM,24713,0.1063,0.4409,0.4695,0.6784,0.7093,15,0,0,8.71,-27.8,2.0274,0.0594,0.1799,0.0331,-0.1468,6.6141,0.3185,1.0,0.8453
IGM_01091,IGM,23482,0.0929,0.579,0.7716,0.7843,0.5005,23,0,0,36.53,218.15,2.0195,0.0391,0.1182,0.0666,-0.0516,13.3171,0.6052,1.0,1.6062
IGM_01092,IGM,28402,0.0963,0.5847,0.5338,0.8335,1.3694,24,0,0,0.0,1324.31,2.0225,0.04,0.1208,0.0702,-0.0507,14.0338,0.4449,1.0,1.1808
IGM_01093,IGM,20418,0.0704,0.4342,0.721,0.6822,0.5065,14,0,0,1859.41,-2.73,1.9235,0.0398,0.1164,0.0304,-0.086,6.0786,0.4918,1.0,1.3052
IGM_01094,IGM,25699,0.0987,0.5039,0.8594,0.6721,1.2917,18,0,0,456.71,-29.37,2.0166,0.049,0.1478,0.0454,-0.1024,9.0701,0.5777,1.0,1.5332
IGM_01095,IGM,23080,0.0786,0.4881,0.2052,0.5212,0.8733,16,0,0,0.1,-0.87,1.9977,0.0402,0.1206,0.0391,-0.0816,7.8102,0.107,1.0,0.284
IGM_01096,IGM,29230,0.1062,0.5141,0.6061,0.7733,0.7187,19,0,0,86.14,302.14,2.0419,0.0516,0.1569,0.0488,-0.1081,9.7681,0.4687,1.0,1.2439
IGM_01097,IGM,28438,0.0949,0.578,0.3978,0.7052,1.4723,23,0,0,1.4,125.09,2.0348,0.04,0.1215,0.0665,-0.0551,13.295,0.2806,1.0,0.7447
IGM_01098,IGM,29482,0.0512,0.4151,0.7434,0.6903,1.3848,13,0,0,436.98,0.0,2.0004,0.03,0.0899,0.027,-0.0629,5.3962,0.5132,1.0,1.362
IGM_01099,IGM,22078,0.0798,0.441,0.8094,0.8308,0.9209,14,0,0,0.0,0.0,1.993,0.0446,0.1335,0.0309,-0.1027,6.1738,0.6725,1.0,1.7848
IGM_01100,IGM,29840,0.0662,0.3336,0.981,0.7917,0.8198,11,0,0,0.04,0.0,2.0202,0.0441,0.1333,0.0183,-0.115,3.6694,0.7767,1.0,2.0613
IGM_01101,IGM,26978,0.1005,0.4462,0.9539,0.7059,0.9036,15,0,0,138.82,16.66,2.0256,0.0557,0.1684,0.0335,-0.1349,6.693,0.6734,1.0,1.7872
IGM_01102,IGM,24894,0.1066,0.4995,0.5984,0.8874,1.4046,18,0,0,0.0,0.61,2.0573,0.0534,0.1632,0.045,-0.1182,8.9907,0.531,1.0,1.4093
IGM_01103,IGM,25186,0.0549,0.4167,0.5155,0.6924,0.9029,13,0,0,0.0,-5.72,2.0306,0.032,0.097,0.0271,-0.07,5.4165,0.3569,1.0,0.9472
IGM_01104,IGM,26384,0.1,0.4869,0.7881,0.7466,1.1365,17,0,0,8.14,-0.51,2.0045,0.0513,0.1542,0.0414,-0.1128,8.2777,0.5884,1.0,1.5616
IGM_01105,IGM,20734,0.0739,0.549,0.4172,0.5049,1.133,19,0,0,0.0,0.0,1.9854,0.0333,0.0996,0.0522,-0.0474,10.4304,0.2107,1.0,0.5592
IGM_01106,IGM,26839,0.0862,0.4193,0.5254,0.6779,1.2077,14,0,0,0.14,-16.85,2.0501,0.0501,0.1527,0.0293,-0.1233,5.8698,0.3562,1.0,0.9453
IGM_01107,IGM,20678,0.0777,0.5479,0.0718,0.6716,1.1485,20,0,0,576.79,-0.26,1.9754,0.0351,0.1045,0.0548,-0.0497,10.9588,0.0482,1.0,0.1279
IGM_01108,IGM,27063,0.0918,0.571,0.3599,0.7859,0.9291,22,0,0,294.24,-874.03,2.0936,0.0394,0.1218,0.0628,-0.059,12.5615,0.2829,1.0,0.7508
IGM_01109,IGM,28456,0.1135,0.514,0.5052,0.7234,1.2935,19,0,0,0.0,5.15,2.0509,0.0551,0.1682,0.0488,-0.1194,9.7661,0.3654,1.0,0.9698
IGM_01110,IGM,27073,0.0798,0.3296,0.1014,0.8026,0.9659,11,0,0,20.04,0.18,2.0479,0.0535,0.163,0.0181,-0.1449,3.6258,0.0814,1.0,0.216
IGM_01111,IGM,27064,0.1092,0.4573,0.5628,0.9792,0.9182,15,0,0,0.0,16.5,1.9814,0.0592,0.1766,0.0343,-0.1423,6.8597,0.551,1.0,1.4623
IGM_01112,IGM,26063,0.1018,0.5081,0.8416,0.9584,1.2641,18,0,0,3.22,-675.03,2.0252,0.0501,0.1516,0.0457,-0.1058,9.1449,0.8066,1.0,2.1407
IGM_01113,IGM,26583,0.0724,0.545,0.5586,0.8599,1.2632,19,0,0,0.04,-841.98,2.0183,0.0329,0.0994,0.0518,-0.0476,10.3541,0.4803,1.0,1.2747
IGM_01114,IGM,20768,0.1114,0.3231,0.1203,0.8341,0.5546,10,0,0,0.0,-0.03,1.9227,0.0754,0.2204,0.0162,-0.2042,3.2313,0.1004,1.0,0.2665
IGM_01115,IGM,25017,0.104,0.4161,0.9753,0.6225,1.3553,13,0,0,0.0,-556.41,1.9856,0.0607,0.1813,0.027,-0.1543,5.4093,0.6072,1.0,1.6115
IGM_01116,IGM,23014,0.0676,0.3604,0.1903,0.9247,1.4545,11,0,0,0.0,0.17,1.9701,0.0432,0.1283,0.0198,-0.1085,3.9639,0.176,1.0,0.4671
IGM_01117,IGM,21635,0.0828,0.4412,0.8398,0.9836,1.0285,14,0,0,0.0,-14.11,1.9798,0.0463,0.1378,0.0309,-0.107,6.1764,0.826,1.0,2.1922
IGM_01118,IGM,20474,0.1,0.4216,0.2555,0.6223,1.2779,14,0,0,0.0,21.23,2.0135,0.0579,0.1744,0.0295,-0.1449,5.9018,0.159,1.0,0.422
IGM_01119,IGM,26025,0.0739,0.5994,0.6925,0.8946,0.5912,24,0,0,0.0,0.0,2.0123,0.0296,0.0892,0.0719,-0.0172,14.3865,0.6195,1.0,1.6441
IGM_01120,IGM,23591,0.0634,0.5561,0.5162,0.595,0.9498,20,0,0,466.81,0.0,1.9904,0.0281,0.0841,0.0556,-0.0285,11.1225,0.3071,1.0,0.815
IGM_01121,IGM,25914,0.0625,0.4503,0.5265,0.9786,1.2277,15,0,0,0.0,262.95,2.0787,0.0344,0.1058,0.0338,-0.072,6.7548,0.5152,1.0,1.3673
IGM_01122,IGM,28618,0.1196,0.464,0.6932,0.8881,1.1468,17,0,0,0.56,0.0,2.084,0.0641,0.1977,0.0394,-0.1583,7.888,0.6157,1.0,1.6341
IGM_01123,IGM,29165,0.0558,0.3672,0.5946,0.6723,1.0326,12,0,0,2216.88,0.0,1.9616,0.0353,0.1045,0.022,-0.0825,4.4065,0.3998,1.0,1.0611
IGM_01124,IGM,21951,0.0517,0.3839,0.746,0.8385,0.6383,12,0,0,0.0,0.04,2.0071,0.0319,0.0958,0.023,-0.0728,4.6062,0.6255,1.0,1.6601
IGM_01125,IGM,24951,0.0727,0.3421,0.1518,0.778,1.2635,11,0,0,0.06,-45.03,1.9956,0.0478,0.1433,0.0188,-0.1245,3.7627,0.1181,1.0,0.3134
IGM_01126,IGM,29279,0.0901,0.4259,0.5574,0.9477,0.9312,14,0,0,0.0,-59.87,2.028,0.0517,0.1566,0.0298,-0.1268,5.9621,0.5283,1.0,1.4021
IGM_01127,IGM,26111,0.075,0.459,0.3037,0.7514,1.1203,15,0,0,602.71,0.0,1.955,0.0405,0.1198,0.0344,-0.0854,6.8857,0.2282,1.0,0.6056
IGM_01128,IGM,20904,0.108,0.4331,0.2888,0.8754,0.7298,14,0,0,35.63,-0.37,1.9919,0.0612,0.1832,0.0303,-0.1529,6.0638,0.2528,1.0,0.6709
IGM_01129,IGM,21887,0.0927,0.4997,0.3134,0.6049,0.8654,17,0,0,35.76,558.56,1.9333,0.0464,0.136,0.0425,-0.0935,8.4953,0.1895,1.0,0.5029
IGM_01130,IGM,22956,0.0868,0.5196,0.4303,0.5636,1.1591,19,0,0,5.62,7.19,2.1,0.0417,0.1293,0.0494,-0.08,9.8715,0.2425,1.0,0.6436
IGM_01131,IGM,28249,0.0795,0.3022,0.5374,0.5015,1.2757,10,0,0,181.91,-644.95,2.0566,0.0554,0.1695,0.0151,-0.1544,3.0217,0.2695,1.0,0.7152
IGM_01132,IGM,22676,0.0679,0.3427,0.3304,0.5178,0.7862,11,0,0,113.15,0.0,2.0391,0.0447,0.1357,0.0188,-0.1169,3.7699,0.1711,1.0,0.4541
IGM_01133,IGM,29021,0.0738,0.3211,0.661,0.8786,0.5921,10,0,0,0.0,0.18,1.969,0.0501,0.1488,0.0161,-0.1328,3.2108,0.5808,1.0,1.5414
IGM_01134,IGM,27432,0.0529,0.3217,0.521,0.9665,0.9795,10,0,0,6.26,100.88,1.9852,0.0359,0.1071,0.0161,-0.091,3.2166,0.5036,1.0,1.3365
IGM_01135,IGM,21379,0.1154,0.4716,0.4826,0.6488,0.6925,16,0,0,0.0,-88.66,2.0062,0.061,0.1834,0.0377,-0.1456,7.5463,0.3131,1.0,0.831
IGM_01136,IGM,23370,0.0827,0.3739,0.729,0.7137,1.1111,12,0,0,150.02,7.28,2.017,0.0518,0.1562,0.0224,-0.1338,4.4866,0.5203,1.0,1.3809
IGM_01137,IGM,23241,0.0968,0.3564,0.0006,0.6516,0.5155,11,0,0,0.0,0.0,1.9193,0.0623,0.1818,0.0196,-0.1622,3.9206,0.0004,1.0,0.0011
IGM_01138,IGM,27787,0.08,0.4852,0.0338,0.5492,0.9668,16,0,0,0.0,6.18,2.0016,0.0412,0.1236,0.0388,-0.0847,7.7631,0.0185,1.0,0.0491
IGM_01139,IGM,22432,0.082,0.3236,0.8657,0.7664,0.9723,10,0,0,0.0,1.09,1.9628,0.0555,0.1644,0.0162,-0.1482,3.236,0.6635,1.0,1.7609
IGM_01140,IGM,22095,0.0514,0.4916,0.6645,0.6423,1.2102,16,0,0,0.73,-77.01,2.058,0.0261,0.08,0.0393,-0.0406,7.8663,0.4269,1.0,1.133
IGM_01141,IGM,20796,0.0964,0.4234,0.6691,0.9214,0.9532,14,0,0,0.09,55.83,2.0255,0.0556,0.1681,0.0296,-0.1385,5.9282,0.6165,1.0,1.6362
IGM_01142,IGM,21033,0.0763,0.4355,0.2737,0.6374,0.5188,14,0,0,1.05,0.6,2.0325,0.0431,0.1306,0.0305,-0.1002,6.0967,0.1745,1.0,0.4631
IGM_01143,IGM,25327,0.071,0.413,0.0122,0.938,0.689,13,0,0,0.0,0.0,2.0048,0.0417,0.1252,0.0268,-0.0984,5.3689,0.0115,1.0,0.0305
IGM_01144,IGM,22162,0.0627,0.3752,0.4381,0.6344,1.4175,11,0,0,6.49,-0.11,1.9453,0.0392,0.1154,0.0206,-0.0947,4.1268,0.2779,1.0,0.7375
IGM_01145,IGM,21733,0.1094,0.3252,0.6319,0.6679,0.9736,10,0,0,0.0,0.11,1.9112,0.0738,0.2149,0.0163,-0.1987,3.2521,0.4221,1.0,1.1202
IGM_01146,IGM,26806,0.0656,0.3329,0.9122,0.7574,1.4761,10,0,0,0.0,-1.99,1.9542,0.0438,0.1293,0.0166,-0.1127,3.3288,0.6909,1.0,1.8336
IGM_01147,IGM,21548,0.1068,0.3147,0.6066,0.878,1.3744,10,0,0,0.0,0.0,1.9546,0.0732,0.2162,0.0157,-0.2005,3.147,0.5326,1.0,1.4135
IGM_01148,IGM,27711,0.0771,0.4151,0.2877,0.6569,0.6989,13,0,0,0.0,-20.3,1.9781,0.0451,0.1342,0.027,-0.1073,5.396,0.189,1.0,0.5016
IGM_01149,IGM,28279,0.0773,0.3903,0.1832,0.5082,1.0354,12,0,0,3.86,159.74,1.9455,0.0471,0.1388,0.0234,-0.1154,4.6831,0.0931,1.0,0.2471
IGM_01150,IGM,26013,0.0899,0.3767,0.3092,0.5112,0.9774,12,0,0,5.9,0.0,1.9973,0.056,0.1679,0.0226,-0.1453,4.5205,0.1581,1.0,0.4196
IGM_01151,IGM,25572,0.0533,0.5493,0.1988,0.8211,0.7712,19,0,0,6.94,582.71,2.0152,0.024,0.0724,0.0522,-0.0202,10.4373,0.1632,1.0,0.4331
IGM_01152,IGM,29536,0.0979,0.3124,0.2847,0.6465,0.9439,10,0,0,0.0,-38.65,1.9889,0.0673,0.2012,0.0156,-0.1856,3.1238,0.1841,1.0,0.4886
IGM_01153,IGM,28030,0.0639,0.4113,0.1852,0.9604,0.7523,13,0,0,16.7,140.34,2.019,0.0376,0.1136,0.0267,-0.0868,5.3464,0.1779,1.0,0.4721
IGM_01154,IGM,23702,0.0782,0.3969,0.2922,0.8965,0.5696,12,0,0,0.0,0.0,1.9676,0.0472,0.14,0.0238,-0.1161,4.763,0.262,1.0,0.6953
IGM_01155,IGM,29659,0.0676,0.3482,0.685,0.849,0.9837,11,0,0,49.48,0.0,2.0082,0.0441,0.1325,0.0192,-0.1134,3.8304,0.5816,1.0,1.5436
IGM_01156,IGM,21349,0.063,0.3589,0.5022,0.7331,0.9227,11,0,0,0.0,-0.1,1.9789,0.0404,0.1203,0.0197,-0.1006,3.9482,0.3681,1.0,0.9769
IGM_01157,IGM,29973,0.0617,0.3368,0.5242,0.9689,1.3645,11,0,0,0.0,390.47,2.0299,0.0409,0.124,0.0185,-0.1055,3.7048,0.5079,1.0,1.348
IGM_01158,IGM,22928,0.0877,0.4786,0.1166,0.6122,0.6182,16,0,0,0.0,-11.19,2.0071,0.0457,0.1375,0.0383,-0.0992,7.6581,0.0714,1.0,0.1895
IGM_01159,IGM,22264,0.0844,0.577,0.8123,0.9615,0.5945,22,0,0,0.22,60.55,2.015,0.0357,0.1077,0.0635,-0.0442,12.6941,0.781,1.0,2.0728
IGM_01160,IGM,25400,0.0805,0.4021,0.1738,0.9877,1.4202,13,0,0,1.07,19.57,2.0428,0.0481,0.1465,0.0261,-0.1204,5.2273,0.1716,1.0,0.4554
IGM_01161,IGM,20103,0.0623,0.4996,0.5126,0.5807,1.2266,16,0,0,0.0,-3.26,1.9639,0.0312,0.0924,0.04,-0.0524,7.9942,0.2977,1.0,0.7901
IGM_01162,IGM,23360,0.0944,0.4165,0.947,0.7163,1.1763,13,0,0,0.27,-159.63,1.9591,0.0551,0.163,0.0271,-0.1359,5.4145,0.6783,1.0,1.8002
IGM_01163,IGM,25575,0.0628,0.5511,0.8939,0.6528,1.389,20,0,0,5.18,-0.3,2.0221,0.0282,0.0853,0.0551,-0.0302,11.0211,0.5835,1.0,1.5486
IGM_01164,IGM,20566,0.0692,0.3186,0.1291,0.5564,1.3876,10,0,0,32.45,0.0,1.9544,0.0472,0.1393,0.0159,-0.1234,3.1864,0.0718,1.0,0.1906
IGM_01165,IGM,27187,0.1046,0.5717,0.7166,0.7094,0.8317,23,0,0,162.95,-126.12,2.0808,0.0448,0.1381,0.0657,-0.0723,13.1498,0.5083,1.0,1.349
IGM_01166,IGM,29219,0.0901,0.5166,0.1449,0.8751,1.4734,18,0,0,18.82,30.87,2.0282,0.0435,0.1319,0.0465,-0.0854,9.2992,0.1268,1.0,0.3365
IGM_01167,IGM,23604,0.1172,0.3199,0.2452,0.5815,1.2773,10,0,0,0.0,-38.68,1.9413,0.0797,0.2344,0.016,-0.2184,3.1994,0.1426,1.0,0.3785
IGM_01168,IGM,25058,0.0536,0.5228,0.4546,0.7026,0.9149,18,0,0,613.99,666.04,1.959,0.0256,0.0756,0.047,-0.0286,9.41,0.3194,1.0,0.8477
IGM_01169,IGM,22209,0.0796,0.3347,0.1206,0.9042,1.4992,11,0,0,254.87,0.0,2.0143,0.053,0.1596,0.0184,-0.1412,3.682,0.109,1.0,0.2893
IGM_01170,IGM,22181,0.0853,0.5198,0.83,0.8053,1.1088,18,0,0,0.15,1.16,2.0309,0.041,0.1242,0.0468,-0.0774,9.3572,0.6684,1.0,1.7739
IGM_01171,IGM,26565,0.0722,0.3169,0.0342,0.6171,1.3749,10,0,0,0.0,-731.18,2.0385,0.0493,0.1499,0.0158,-0.134,3.1695,0.0211,1.0,0.056
IGM_01172,IGM,28436,0.0761,0.4961,0.6014,0.649,0.9948,17,0,0,0.0,3.99,2.0544,0.0384,0.1172,0.0422,-0.075,8.4333,0.3903,1.0,1.0358
IGM_01173,IGM,24092,0.117,0.4783,0.515,0.7174,0.5145,17,0,0,73.66,61.67,2.0255,0.0611,0.1847,0.0407,-0.1441,8.1305,0.3694,1.0,0.9804
IGM_01174,IGM,20803,0.0648,0.3359,0.6511,0.9912,0.8574,10,0,0,0.0,39.71,1.9383,0.0431,0.1265,0.0168,-0.1097,3.3593,0.6454,1.0,1.7129
IGM_01175,IGM,29983,0.0838,0.3846,0.4834,0.7046,0.8251,12,0,0,0.0,-0.39,1.9713,0.0516,0.1532,0.0231,-0.1302,4.6149,0.3406,1.0,0.9039
IGM_01176,IGM,28471,0.077,0.4721,0.5742,0.8351,0.9458,16,0,0,26.93,-29.99,2.0309,0.0407,0.1232,0.0378,-0.0855,7.5535,0.4795,1.0,1.2726
IGM_01177,IGM,29505,0.0548,0.4229,0.3844,0.8101,1.4667,13,0,0,0.0,0.0,1.9711,0.0316,0.0939,0.0275,-0.0664,5.4983,0.3114,1.0,0.8264
IGM_01178,IGM,24608,0.0745,0.434,0.6303,0.6584,1.0149,14,0,0,42.24,155.31,2.0083,0.0421,0.1268,0.0304,-0.0964,6.0766,0.415,1.0,1.1014
IGM_01179,IGM,20305,0.0819,0.4769,0.613,0.8651,1.472,15,0,0,0.0,-1.95,1.9372,0.0428,0.1258,0.0358,-0.09,7.1531,0.5303,1.0,1.4074
IGM_01180,IGM,23549,0.0763,0.3524,0.9719,0.8257,0.8043,11,0,0,399.04,-0.28,1.9461,0.0494,0.1455,0.0194,-0.1261,3.8762,0.8025,1.0,2.1298
IGM_01181,IGM,24031,0.1006,0.4294,0.95,0.971,0.5227,14,0,0,0.0,80.85,1.9652,0.0574,0.1701,0.0301,-0.1401,6.0115,0.9225,1.0,2.4483
IGM_01182,IGM,23621,0.0765,0.4347,0.8818,0.9257,1.068,14,0,0,767.98,0.0,1.9466,0.0432,0.1274,0.0304,-0.0969,6.0857,0.8163,1.0,2.1664
IGM_01183,IGM,22048,0.0762,0.3056,0.2475,0.8972,1.4326,9,0,0,0.0,-86.14,1.9089,0.0529,0.1539,0.0138,-0.1402,2.7506,0.2221,1.0,0.5894
IGM_01184,IGM,28516,0.0621,0.5192,0.0032,0.7898,0.7598,18,0,0,50.27,0.06,2.0479,0.0299,0.091,0.0467,-0.0443,9.3465,0.0025,1.0,0.0066
IGM_01185,IGM,26396,0.0662,0.5963,0.4617,0.6609,1.4552,23,0,0,0.0,-97.89,2.0681,0.0267,0.082,0.0686,-0.0134,13.7159,0.3051,1.0,0.8097
IGM_01186,IGM,24072,0.1189,0.3277,0.8612,0.661,1.3474,11,0,0,0.52,-407.43,2.0576,0.0799,0.2443,0.018,-0.2263,3.6051,0.5693,1.0,1.5109
